"","panel_id","power_output","date","time","lat","lon","site_id","installation_date","manufacturer","batch_model","model","panel_type","panel_area"
"379","PANEL_002",0.853839105218645,45442,18:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"380","PANEL_002",0.336026084609328,45442,19:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"381","PANEL_002",-0.826889131683852,45442,20:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"382","PANEL_002",0.530384089332071,45442,21:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"383","PANEL_002",-0.48016524268314,45442,22:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"384","PANEL_002",-0.282783051952718,45442,23:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"385","PANEL_002",-0.531224690843371,45443,00:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"386","PANEL_002",-0.130735606420785,45443,01:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"387","PANEL_002",-0.061867656651884,45443,02:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"388","PANEL_002",-0.146866254042833,45443,03:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"389","PANEL_002",-0.358790642824022,45443,04:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"390","PANEL_002",-0.36846242662519,45443,05:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"391","PANEL_002",-0.725113643221553,45443,06:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"392","PANEL_002",0.350185756552964,45443,07:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"393","PANEL_002",-0.149754610732195,45443,08:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"394","PANEL_002",0.527142695188522,45443,09:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"395","PANEL_002",0.598445056937635,45443,10:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"396","PANEL_002",1.17685228001326,45443,11:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"397","PANEL_002",0.318757185246796,45443,12:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"398","PANEL_002",-0.371528562586751,45443,13:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"399","PANEL_002",0.0975931893289103,45443,14:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"400","PANEL_002",0.893934757895765,45443,15:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"401","PANEL_002",0.411452976856379,45443,16:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"402","PANEL_002",-0.668617167547342,45443,17:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"403","PANEL_002",-0.20046566357836,45443,18:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"404","PANEL_002",0.461030330508945,45443,19:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"405","PANEL_002",0.370853646192698,45443,20:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"406","PANEL_002",-0.790902237873521,45443,21:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"407","PANEL_002",-0.0515635241754351,45443,22:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"408","PANEL_002",-0.555029302835462,45443,23:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"409","PANEL_002",0.862336938735094,45444,00:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"410","PANEL_002",-0.694558207411316,45444,01:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"411","PANEL_002",0.96126450784504,45444,02:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"412","PANEL_002",-0.176453236956149,45444,03:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"413","PANEL_002",-0.61739321099594,45444,04:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"414","PANEL_002",-0.668132228814062,45444,05:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"415","PANEL_002",-0.717949847578998,45444,06:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"416","PANEL_002",0.810736134685573,45444,07:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"417","PANEL_002",1.16584186386317,45444,08:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"418","PANEL_002",-0.403880456630137,45444,09:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"419","PANEL_002",0.460787773374468,45444,10:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"420","PANEL_002",0.615195641573518,45444,11:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"421","PANEL_002",0.104021941162647,45444,12:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"422","PANEL_002",1.26116420479491,45444,13:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"423","PANEL_002",0.374859645888209,45444,14:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"424","PANEL_002",0.101036688536406,45444,15:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"425","PANEL_002",-0.436560174562034,45444,16:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"426","PANEL_002",-0.426387808341531,45444,17:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"427","PANEL_002",-0.48404781963676,45444,18:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"428","PANEL_002",-0.63553109206259,45444,19:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"429","PANEL_002",0.584645966533569,45444,20:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"430","PANEL_002",-0.484733901917932,45444,21:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"431","PANEL_002",0.370946591719983,45444,22:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"432","PANEL_002",0.547838165890423,45444,23:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"433","PANEL_002",-0.9708035653457,45445,00:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"434","PANEL_002",0.980118936859067,45445,01:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"435","PANEL_002",-0.53480738122016,45445,02:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"436","PANEL_002",0.427792435511945,45445,03:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"437","PANEL_002",0.0125903710722923,45445,04:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"438","PANEL_002",-0.415057169310746,45445,05:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"439","PANEL_002",-0.132834265753626,45445,06:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"440","PANEL_002",0.144812926296145,45445,07:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"441","PANEL_002",-0.688982645012434,45445,08:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"442","PANEL_002",-0.169717047791925,45445,09:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"443","PANEL_002",1.50570044824853,45445,10:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"444","PANEL_002",0.117734873183074,45445,11:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"445","PANEL_002",0.70729977313429,45445,12:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"446","PANEL_002",0.493190715182572,45445,13:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"447","PANEL_002",0.167268513906748,45445,14:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"448","PANEL_002",-0.748863055501129,45445,15:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"449","PANEL_002",-0.355352393854408,45445,16:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"450","PANEL_002",0.166954518985003,45445,17:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"451","PANEL_002",-0.221223941780626,45445,18:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"452","PANEL_002",-0.182866385672241,45445,19:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"453","PANEL_002",-0.350863031577317,45445,20:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"454","PANEL_002",0.999627281911666,45445,21:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"455","PANEL_002",-0.440334793180225,45445,22:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"456","PANEL_002",0.807270671706643,45445,23:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"457","PANEL_002",-0.584484267048535,45446,00:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"458","PANEL_002",0.814753276295956,45446,01:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"459","PANEL_002",-0.981271318625654,45446,02:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"460","PANEL_002",0.459438405465332,45446,03:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"461","PANEL_002",0.563071566857395,45446,04:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"462","PANEL_002",-0.97590843589976,45446,05:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"463","PANEL_002",0.864804503954943,45446,06:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"464","PANEL_002",0.254119476992636,45446,07:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"465","PANEL_002",0.106030435729772,45446,08:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"466","PANEL_002",0.87516530172899,45446,09:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"467","PANEL_002",1.05592983128503,45446,10:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"468","PANEL_002",0.605886248107997,45446,11:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"469","PANEL_002",1.09455858161672,45446,12:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"470","PANEL_002",0.924939455445853,45446,13:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"471","PANEL_002",0.726436173636464,45446,14:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"472","PANEL_002",0.147254547681659,45446,15:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"473","PANEL_002",0.407621157895773,45446,16:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"474","PANEL_002",0.282881827484815,45446,17:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"475","PANEL_002",0.982602304276075,45446,18:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"476","PANEL_002",-0.525922862589357,45446,19:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"477","PANEL_002",-0.836460212711241,45446,20:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"478","PANEL_002",0.450319726020096,45446,21:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"479","PANEL_002",-0.223901401739566,45446,22:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"480","PANEL_002",0.115699231158941,45446,23:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"481","PANEL_002",-0.330650329124181,45447,00:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"482","PANEL_002",-0.969929125159974,45447,01:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"483","PANEL_002",-0.753956208936867,45447,02:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"484","PANEL_002",-0.705786325037476,45447,03:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"485","PANEL_002",0.594101727940139,45447,04:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"486","PANEL_002",0.736563102062788,45447,05:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"487","PANEL_002",-0.238889588378368,45447,06:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"488","PANEL_002",-0.204294609036295,45447,07:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"489","PANEL_002",1.11152465594932,45447,08:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"490","PANEL_002",-0.17203218700364,45447,09:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"491","PANEL_002",-0.743890521302815,45447,10:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"492","PANEL_002",1.2971130089648,45447,11:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"493","PANEL_002",0.472521864492446,45447,12:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"494","PANEL_002",0.207101972736419,45447,13:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"495","PANEL_002",0.490740431696175,45447,14:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"496","PANEL_002",0.87793586671352,45447,15:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"497","PANEL_002",1.01222074694931,45447,16:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"498","PANEL_002",-0.405675160288809,45447,17:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"499","PANEL_002",-0.544359375033525,45447,18:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"500","PANEL_002",-0.890086970757689,45447,19:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"501","PANEL_002",0.324047851841895,45447,20:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"502","PANEL_002",0.0901907649822529,45447,21:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"503","PANEL_002",0.855151831638064,45447,22:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"504","PANEL_002",0.968846513889725,45447,23:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"505","PANEL_002",0.719918814953413,45448,00:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"506","PANEL_002",-0.508522612974045,45448,01:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"507","PANEL_002",-0.613172126468268,45448,02:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"508","PANEL_002",-0.851988147478547,45448,03:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"509","PANEL_002",0.765066199228164,45448,04:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"510","PANEL_002",-0.0264566415548321,45448,05:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"511","PANEL_002",0.989388041738417,45448,06:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"512","PANEL_002",0.592521920539437,45448,07:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"513","PANEL_002",0.000380118936302187,45448,08:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"514","PANEL_002",0.294439163692296,45448,09:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"515","PANEL_002",0.072155533079059,45448,10:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"516","PANEL_002",0.446957975719123,45448,11:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"517","PANEL_002",-0.17757244126871,45448,12:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"518","PANEL_002",1.03385234607383,45448,13:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"519","PANEL_002",0.490890156552194,45448,14:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"520","PANEL_002",-0.290768804382531,45448,15:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"521","PANEL_002",0.994881978686895,45448,16:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"522","PANEL_002",0.572624393030998,45448,17:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"523","PANEL_002",0.934459452275182,45448,18:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"524","PANEL_002",0.447692753747103,45448,19:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"525","PANEL_002",0.851101069245483,45448,20:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"526","PANEL_002",-0.518139898311344,45448,21:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"527","PANEL_002",0.685764725320038,45448,22:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"528","PANEL_002",-0.496863364242015,45448,23:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"529","PANEL_002",-0.428141747135667,45449,00:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"530","PANEL_002",-0.309365146793424,45449,01:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"531","PANEL_002",-0.444600167684255,45449,02:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"532","PANEL_002",0.795743420254435,45449,03:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"533","PANEL_002",0.506384614147244,45449,04:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"534","PANEL_002",0.89866230146959,45449,05:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"535","PANEL_002",-0.796815959773954,45449,06:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"536","PANEL_002",-0.590394850224253,45449,07:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"537","PANEL_002",-0.0345784278213969,45449,08:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"538","PANEL_002",0.156517463475466,45449,09:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"539","PANEL_002",-0.0409608418308172,45449,10:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"540","PANEL_002",-0.137817466221747,45449,11:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"541","PANEL_002",-0.185475729908791,45449,12:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"542","PANEL_002",-0.0229321731999493,45449,13:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"543","PANEL_002",0.7773933108896,45449,14:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"544","PANEL_002",0.153978144302965,45449,15:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"545","PANEL_002",0.49022698253393,45449,16:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"546","PANEL_002",-0.763155560530718,45449,17:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"547","PANEL_002",-0.0806901955604549,45449,18:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"548","PANEL_002",-0.709142908230421,45449,19:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"549","PANEL_002",0.00777153624221679,45449,20:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"550","PANEL_002",-0.886387301143255,45449,21:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
"551","PANEL_002",0.0673367921262976,45449,22:00:00,42.6526,-73.7562,"SITE_NY_001",44614,"SolLux","BATCH--1775-06A","SLX-2000","M",17500
